pais,region,tramo,anio,ent_nr,ent_brth_nr,ent_dth_nr,ent_srvl_y3_nr,emp_nr,sal_nr,emp_brth_nr,sal_brth_nr,emp_dth_nr,sal_dth_nr,emp_srvl_y3_nr,emp_srvl_ybrth_y3_nr,grw_ent_pc,ent_brthr_dthr_pc,ent_brthr_pc,ent_brth_pp_pc,ent_dthr_pc,ent_dth_pp_pc,ent_srvlr_brth_y3_pc,ent_srvlr_y3_pc,emp_brthr_pc,ent_brth_empsize_nr,sal_emp_brthr_pc,emp_dthr_pc,ent_dth_empsize_nr,grw_emp_srvl_y3_pc,emp_srvlr_y3_pc,ent_srvl_empsize_y3_nr
Spain,Madrid,0,2020,373887,38495,NA,24507,346552,0,35801,0,NA,NA,38376,22275,-0.96,NA,10.3,85.26,NA,NA,52.84,6.55,10.33,0.93,0,NA,NA,72.28,11.07,1.57
Spain,CENTRO (ES),0,2011,216713,23019,23244,11981,232507,0,24239,0,24684,0,19069,12290,NA,21.35,10.62,80.42,10.73,NA,NA,5.53,10.43,1.05,0,10.62,1.06,55.16,8.2,1.59
Spain,CENTRO (ES),0,2012,207409,22785,24128,11221,222661,0,24138,0,26318,0,18158,11681,-4.29,22.62,10.99,79.7,11.63,NA,NA,5.41,10.84,1.06,0,11.82,1.09,55.45,8.15,1.62
Spain,CENTRO (ES),0,2013,203871,23789,23204,11103,218154,0,25263,0,24773,0,17707,11579,-1.71,23.05,11.67,79.28,11.38,NA,NA,5.45,11.58,1.06,0,11.36,1.07,52.92,8.12,1.59
Spain,CENTRO (ES),0,2014,207038,28899,NA,11561,220892,0,30307,0,NA,NA,18710,12042,1.55,NA,13.96,82.16,NA,NA,50.22,5.58,13.72,1.05,0,NA,NA,55.37,8.47,1.62
Spain,CENTRO (ES),0,2016,212765,26014,23199,12543,223437,0,26468,0,25173,0,20287,13083,NA,23.13,12.23,78.63,10.9,72,52.73,5.9,11.85,1.02,0,11.27,1.09,55.06,9.08,1.62
Spain,CENTRO (ES),0,2017,209540,24219,19659,14751,217306,0,24456,0,20673,0,18456,15277,-1.52,20.94,11.56,79.64,9.38,69.24,51.04,7.04,11.25,1.01,0,9.51,1.05,20.81,8.49,1.25
Spain,CENTRO (ES),0,2018,217847,27242,19529,14435,221304,0,26937,0,20286,0,22019,14700,3.96,21.47,12.51,80.74,8.96,68.33,NA,6.63,12.17,0.99,0,9.17,1.04,49.79,9.95,1.53
Spain,CENTRO (ES),0,2019,220353,25915,23265,14109,223608,0,25652,0,24087,0,22672,14229,1.15,22.32,11.76,81.4,10.56,73,54.24,6.4,11.47,0.99,0,10.77,1.04,59.34,10.14,1.61
Spain,CENTRO (ES),0,2020,213998,19820,NA,12977,216351,0,19818,0,NA,NA,21154,13036,-2.88,NA,9.26,83.35,NA,NA,53.58,6.06,9.16,1,0,NA,NA,62.27,9.78,1.63
Spain,Castilla y León,0,2008,97097,9126,8216,NA,102784,0,9417,0,8820,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla y León,0,2009,98578,9016,9319,6758,106016,0,9365,0,10037,0,10458,6658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,Castilla y León,0,2010,97677,9462,NA,6509,104747,0,9928,0,NA,NA,9644,6621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
