anio,region,gini,pib_per_capita,tasa_pobr,pobl_total,tasa_informalidad,idh,ingreso_medio,prom_anio_estudio,tasa_homicidios
2016-01-01,São Paulo,0.524,28.9019883844085,18.7,44754,26.6,0.787,2331.0264810574254,10.2,10.88
2017-01-01,São Paulo,0.526,28.7778373149209,20.9,45143,28.3,0.781,2233.963711935978,10.5,10.27
2018-01-01,São Paulo,0.538,28.4265259842617,20.1,45533,30.9,0.791,2372.2763951561556,10.5,8.18
2019-01-01,São Paulo,0.526,28.7344495428221,18.7,45913,31,0.791,2363.1133085899883,10.6,7.32
2020-01-01,São Paulo,0.522,27.1058293942081,20.2,46283,30.2,0.781,2220.4871060295886,NA,7.33
2021-01-01,São Paulo,0.533,27.2152770249894,23.7,45647,29.1,0.771,2101.572180448298,NA,6.63
2022-01-01,São Paulo,0.5,30.3057022010425,19.6,45732,30.5,NA,2182.5235800008277,10.9,6.84
2023-01-01,São Paulo,0.504,NA,16.465384978257838,45846,30.6,NA,2413.590853021553,10.9,6.429733555898324
2024-01-01,São Paulo,0.491,NA,13.951859716871148,45968,31,NA,2585.964004509832,11,NA
2012-01-01,Paraná,0.483,23.0939072084499,21.4,10809,NA,0.757,1925.4992342444402,NA,32.98
2013-01-01,Paraná,0.473,24.1242487838773,19.7,10895,NA,0.761,1981.9998821222844,NA,26.7
2014-01-01,Paraná,0.464,23.1710875382819,17.8,10985,NA,0.765,2020.2335197326681,NA,26.89
2015-01-01,Paraná,0.453,23.158443319241,19.7,11076,NA,0.754,1875.887415676473,NA,26.3
2016-01-01,Paraná,0.477,22.6728513666852,21.6,11163,31.8,0.756,1901.706447663564,9.2,27.4
2017-01-01,Paraná,0.481,22.7828542886665,20.5,11249,33.5,0.759,1944.7040751809488,9.3,24.37
2018-01-01,Paraná,0.492,22.7054696188771,20.4,11336,35.3,0.766,2025.122411204184,9.5,21.53
2019-01-01,Paraná,0.477,22.9179498420863,20.1,11421,34.3,0.764,2014.3903040911105,9.7,18.32
2020-01-01,Paraná,0.462,22.3574582197826,20.1,11503,31.5,0.751,1866.9793881870423,NA,19.8
2021-01-01,Paraná,0.475,22.1362871909488,23.4,11616,30.3,0.744,1762.96947354621,NA,20.24
2022-01-01,Paraná,0.47,23.0905679478886,20,11672,32.1,NA,1873.043880563599,9.9,22.29
2023-01-01,Paraná,0.463,NA,17.291740479182675,11739,31.7,NA,2045.5308971107652,10,18.86181632305333
2024-01-01,Paraná,0.477,NA,13.656788645912071,11810,31.3,NA,2436.890913766316,10.1,NA
2012-01-01,Santa Catarina,0.435,25.7807011097479,15,6520,NA,0.764,1998.7508499883484,NA,12.86
2013-01-01,Santa Catarina,0.428,25.7237974307952,13.3,6609,NA,0.768,2051.020778074667,NA,11.89
2014-01-01,Santa Catarina,0.408,26.5977271412833,12,6699,NA,0.769,2065.948472918036,NA,13.45
2015-01-01,Santa Catarina,0.414,25.0494335823392,12.6,6791,NA,0.769,2053.7703010365594,NA,14.03
2016-01-01,Santa Catarina,0.421,23.5717303996843,14.1,6883,27,0.763,1963.817693425991,9.3,14.24
2017-01-01,Santa Catarina,0.414,24.2340826280285,12.2,6973,27.2,0.772,2094.747187472008,9.7,15.23
2018-01-01,Santa Catarina,0.417,24.7618574023412,12.4,7064,27.6,0.772,2081.3721189147636,9.8,11.91
2019-01-01,Santa Catarina,0.421,25.431752985858,11.9,7153,26.8,0.776,2141.9431370721895,9.9,10.71
2020-01-01,Santa Catarina,0.412,25.4142545362293,13.3,7241,25.8,0.763,1990.5696673963212,NA,10.09
2021-01-01,Santa Catarina,0.424,27.2611461983652,14.8,7658,26.4,0.759,1921.694968490093,NA,9.7
2022-01-01,Santa Catarina,0.419,26.342846477146,12.8,7783,27.7,NA,2038.8299278285497,10.2,9.05
2023-01-01,Santa Catarina,0.418,NA,11.478824424359175,7913,26.1,NA,2223.864444280308,10.3,8.782701548318206
2024-01-01,Santa Catarina,0.431,NA,7.957246068909588,8044,27.4,NA,2544.991601148672,10.5,NA
2012-01-01,Rio Grande do Sul,0.495,22.8420575931717,20,10996,NA,0.767,2021.9998296715812,NA,22.12
2013-01-01,Rio Grande do Sul,0.477,23.6796035963216,16.7,11048,NA,0.773,2115.96455789018,NA,20.8
2014-01-01,Rio Grande do Sul,0.479,23.5520370165061,16.8,11101,NA,0.777,2159.2479942875734,NA,24.31
2015-01-01,Rio Grande do Sul,0.467,23.2901986466185,15.8,11157,NA,0.776,2137.3147662672936,NA,26.17
2016-01-01,Rio Grande do Sul,0.473,22.9770663624617,17.6,11211,32.1,0.772,2064.1819181888354,9.6,28.57
2017-01-01,Rio Grande do Sul,0.481,22.8745970245652,17.3,11262,32.5,0.776,2117.7989866791304,9.6,29.29
2018-01-01,Rio Grande do Sul,0.487,23.6427754665661,19.5,11311,33,0.775,2101.653307158818,9.7,23.82
2019-01-01,Rio Grande do Sul,0.482,23.8329608000094,15.9,11359,33.5,0.783,2210.0564500605406,10,19.2
2020-01-01,Rio Grande do Sul,0.476,21.7563402834575,16.8,11404,32.2,0.774,2099.193933798498,NA,18.33
2021-01-01,Rio Grande do Sul,0.468,23.6635268588971,18.9,11211,30.1,0.767,1995.417168478072,NA,16.47
2022-01-01,Rio Grande do Sul,0.467,23.4529753036837,16.8,11204,32.8,NA,2120.7159546544613,10.2,17.09
2023-01-01,Rio Grande do Sul,0.466,NA,14.421668571110114,11206,32,NA,2254.952174204398,10.2,17.184247050659266
2024-01-01,Rio Grande do Sul,0.46,NA,11.051377362477458,11213,31.8,NA,2531.571009657308,10.4,NA
2012-01-01,Mato Grosso do Sul,0.476,21.2120546127187,26.8,2493,NA,0.729,1632.5844799617084,NA,27.26
2013-01-01,Mato Grosso do Sul,0.472,21.2794153823291,25.5,2524,NA,0.735,1697.0653454330875,NA,24.35
2014-01-01,Mato Grosso do Sul,0.472,22.2319024673687,23.5,2555,NA,0.742,1773.6410170649683,NA,26.72
2015-01-01,Mato Grosso do Sul,0.449,21.4908744835056,24.4,2587,NA,0.726,1604.146372737378,NA,23.91
2016-01-01,Mato Grosso do Sul,0.47,21.7342936285895,23.5,2618,35.8,0.741,1764.252340936433,8.9,25.02
2017-01-01,Mato Grosso do Sul,0.464,21.7410762470139,25.1,2648,34.8,0.738,1721.463141979281,9.3,24.29
2018-01-01,Mato Grosso do Sul,0.49,22.8658515511048,24.5,2679,36.9,0.75,1863.9001445178926,9.3,20.81
2019-01-01,Mato Grosso do Sul,0.483,21.6894819884348,22.2,2709,36.7,0.752,1893.9828677057371,9.6,17.67
2020-01-01,Mato Grosso do Sul,0.47,23.0342319374617,23.9,2739,38.4,0.744,1786.8308056393792,NA,17.47
2021-01-01,Mato Grosso do Sul,0.496,23.3799776609705,29.8,2760,36.4,0.733,1639.1126860170991,NA,19.4
2022-01-01,Mato Grosso do Sul,0.478,25.9513704962463,21.3,2782,35.4,NA,1868.0207956420422,10.1,19.67
2023-01-01,Mato Grosso do Sul,0.477,NA,19.27885801951989,2805,34.3,NA,1990.1047409830019,10.3,20.679886685552407
2024-01-01,Mato Grosso do Sul,0.455,NA,17.491051448061636,2829,33.2,NA,2102.536122333084,10.3,NA
2012-01-01,Mato Grosso,0.487,21.8709894958509,26.7,3136,NA,0.732,1604.6253367624395,NA,34.47
2013-01-01,Mato Grosso,0.456,22.3042305519213,23,3176,NA,0.738,1669.8427029672807,NA,36.39
2014-01-01,Mato Grosso,0.459,23.1608077291418,24,3219,NA,0.739,1683.3261266620968,NA,42.12
2015-01-01,Mato Grosso,0.443,22.5591636106174,23.5,3264,NA,0.729,1582.9108369018309,NA,36.84
2016-01-01,Mato Grosso,0.453,23.7746041179294,26.6,3305,36.6,0.725,1546.1464244997064,8.6,35.7
2017-01-01,Mato Grosso,0.463,23.2077431415007,24.9,3346,38.4,0.733,1629.81533612616,8.9,32.95
2018-01-01,Mato Grosso,0.465,23.3838235202019,23.4,3389,37.2,0.744,1742.868990559991,9.2,28.73
2019-01-01,Mato Grosso,0.454,22.9171351540361,23,3431,40.3,0.738,1689.1327305948566,9.5,25.69
2020-01-01,Mato Grosso,0.462,26.7356204763128,24.2,3472,38.9,0.735,1659.4529535938682,NA,27.99
2021-01-01,Mato Grosso,0.461,30.5406423845724,28.6,3619,39.7,0.72,1507.2022134492909,NA,24.89
2022-01-01,Mato Grosso,0.45,30.0291623707424,22.1,3674,37.7,NA,1691.995892179779,9.7,30.32
2023-01-01,Mato Grosso,0.452,NA,17.242688157723233,3731,35.7,NA,1948.452005792786,9.9,30.779944289693592
2024-01-01,Mato Grosso,0.442,NA,13.08151000367543,3788,36.5,NA,2232.003017138772,10.3,NA
2012-01-01,Goiás,0.474,19.281095556577,27.6,6316,NA,0.73,1587.0853633890388,NA,45.38
2013-01-01,Goiás,0.465,18.7081234796139,21.5,6417,NA,0.74,1693.0075518026329,NA,46.24
2014-01-01,Goiás,0.458,18.6608016160149,23.2,6520,NA,0.739,1683.3640600960146,NA,44.26
2015-01-01,Goiás,0.456,18.0126313597225,24.8,6625,NA,0.731,1591.0866601293549,NA,45.34
2016-01-01,Goiás,0.467,17.2204153212209,28.1,6726,38.9,0.724,1521.3569399804937,9,45.34
2017-01-01,Goiás,0.477,17.3271302891379,25.5,6824,39.4,0.735,1653.1459406802037,9.2,42.8
2018-01-01,Goiás,0.47,16.5567576116682,26.5,6923,39.8,0.735,1640.3969160428887,9.4,38.65
2019-01-01,Goiás,0.46,16.7057159913127,27.1,7021,40.5,0.729,1589.898572177478,9.6,32.1
2020-01-01,Goiás,0.445,16.6266360626516,26,7116,39.8,0.722,1518.6194553001853,NA,30.6
2021-01-01,Goiás,0.467,17.4647421266029,31.4,7134,40,0.714,1440.8022949286913,NA,25.14
2022-01-01,Goiás,0.456,19.4117422406697,22.7,7201,39.8,NA,1645.0342246824723,9.9,23.11
2023-01-01,Goiás,0.473,NA,18.438888425617666,7274,37.2,NA,1972.98578136842,10.2,21.426637791012453
2024-01-01,Goiás,0.463,NA,15.918901535223489,7350,35.9,NA,2057.584044993686,10.4,NA
2012-01-01,Distrito Federal,0.601,52.9918267060767,21.1,2722,NA,0.846,3206.444298481519,NA,36.02
2013-01-01,Distrito Federal,0.579,50.1638130657053,18.6,2763,NA,0.848,3260.7995329325927,NA,30
2014-01-01,Distrito Federal,0.574,51.059869935354,19.6,2806,NA,0.845,3199.3458220960733,NA,29.55
2015-01-01,Distrito Federal,0.581,50.7287199752485,18.9,2849,NA,0.847,3265.111059540906,NA,25.46
2016-01-01,Distrito Federal,0.579,50.1887874632654,20,2890,25.2,0.836,3087.9617749458444,11.1,25.53
2017-01-01,Distrito Federal,0.593,49.2688816710965,20.4,2931,26.6,0.842,3170.1450321678126,11.4,20.07
2018-01-01,Distrito Federal,0.57,50.1636481626625,19.4,2972,26.6,0.836,3065.0281161766184,11.5,17.82
2019-01-01,Distrito Federal,0.554,50.9855488711055,18,3013,28.4,0.841,3173.840685019352,11.6,15.92
2020-01-01,Distrito Federal,0.548,45.9195501697389,17.9,3053,29.7,0.827,2929.982478298582,NA,14.82
2021-01-01,Distrito Federal,0.566,43.2870546683454,21,2938,29.1,0.821,2844.4895593570436,NA,12.95
2022-01-01,Distrito Federal,0.536,50.1763544824795,17.1,2952,30.3,NA,2946.8538927013838,11.9,11.41
2023-01-01,Distrito Federal,0.543,NA,15.414775595530749,2968,30.3,NA,3214.8454034387037,12.2,10.953282828282827
2024-01-01,Distrito Federal,0.547,NA,15.302281464632543,2983,30.7,NA,3277.429141668024,12.1,NA
1985-01-01,Rondônia,NA,9.8650089806,NA,NA,NA,NA,NA,NA,40.77
1986-01-01,Rondônia,NA,9.7821688012,NA,NA,NA,NA,NA,NA,44.05
1987-01-01,Rondônia,NA,9.2113008559,NA,NA,NA,NA,NA,NA,47.5
1988-01-01,Rondônia,NA,9.0588224238,NA,NA,NA,NA,NA,NA,45.06
1989-01-01,Rondônia,NA,8.2008907365,NA,NA,NA,NA,NA,NA,48.28
1990-01-01,Rondônia,NA,7.7462374935,NA,NA,NA,NA,NA,NA,51.89
1991-01-01,Rondônia,NA,7.6804554422,NA,NA,NA,0.662,NA,NA,43.35
1992-01-01,Rondônia,NA,7.02599933852983,NA,NA,NA,NA,NA,NA,34.33
1993-01-01,Rondônia,NA,7.83415604156765,NA,NA,NA,NA,NA,NA,40.11
1994-01-01,Rondônia,NA,7.89253443591011,NA,NA,NA,NA,NA,NA,30.9
1995-01-01,Rondônia,NA,8.07322786893115,NA,NA,NA,NA,NA,NA,24.64
1996-01-01,Rondônia,NA,9.10401687173184,NA,NA,NA,NA,NA,NA,24.49
1997-01-01,Rondônia,NA,9.65826958530176,NA,NA,NA,NA,NA,NA,28.28
1998-01-01,Rondônia,NA,9.68252809705242,NA,NA,NA,NA,NA,NA,38.71
1999-01-01,Rondônia,NA,9.92609808389643,NA,NA,NA,NA,NA,NA,33.31
2000-01-01,Rondônia,NA,10.1874408076627,NA,NA,NA,NA,NA,NA,35.37
2001-01-01,Rondônia,NA,9.70253810038973,NA,NA,NA,NA,NA,NA,40.7
2002-01-01,Rondônia,NA,9.90838561534198,NA,NA,NA,NA,NA,NA,42.95
2003-01-01,Rondônia,NA,10.7793409025636,NA,NA,NA,NA,NA,NA,38.88
2004-01-01,Rondônia,NA,10.8865345154143,NA,NA,NA,NA,NA,NA,38.04
2005-01-01,Rondônia,NA,11.7277563962195,NA,NA,NA,NA,NA,NA,36.17
2006-01-01,Rondônia,NA,11.2561962138839,NA,NA,NA,NA,NA,NA,37.44
2007-01-01,Rondônia,NA,11.4741644322582,NA,NA,NA,NA,NA,NA,27.17
2008-01-01,Rondônia,NA,13.465917162015,NA,NA,NA,NA,NA,NA,32.14
2009-01-01,Rondônia,NA,14.2204376333882,NA,NA,NA,NA,NA,NA,35.77
2010-01-01,Rondônia,NA,14.372142750654,NA,NA,NA,NA,NA,NA,34.95
2011-01-01,Rondônia,NA,16.1482859584359,NA,NA,NA,NA,NA,NA,28.55
1985-01-01,Acre,NA,9.2156447838,NA,NA,NA,NA,NA,NA,14.4
1986-01-01,Acre,NA,9.0767437079,NA,NA,NA,NA,NA,NA,16.99
1987-01-01,Acre,NA,8.537466414,NA,NA,NA,NA,NA,NA,26.09
1988-01-01,Acre,NA,8.6109801268,NA,NA,NA,NA,NA,NA,19.68
1989-01-01,Acre,NA,8.4021139821,NA,NA,NA,NA,NA,NA,23.97
1990-01-01,Acre,NA,8.5046506371,NA,NA,NA,NA,NA,NA,15.75
1991-01-01,Acre,NA,8.7232716989,NA,NA,NA,0.611,NA,NA,25.38
1992-01-01,Acre,NA,7.11364776368484,NA,NA,NA,NA,NA,NA,24.9
1993-01-01,Acre,NA,7.19257863971044,NA,NA,NA,NA,NA,NA,26.51
1994-01-01,Acre,NA,8.21397958955499,NA,NA,NA,NA,NA,NA,19.71
1995-01-01,Acre,NA,9.36917881228127,NA,NA,NA,NA,NA,NA,22.62
1996-01-01,Acre,NA,8.5137013716,NA,NA,NA,NA,NA,NA,21.51
1997-01-01,Acre,NA,8.40107462308919,NA,NA,NA,NA,NA,NA,19.99
1998-01-01,Acre,NA,8.48722020866034,NA,NA,NA,NA,NA,NA,21.4
1999-01-01,Acre,NA,8.42874543682512,NA,NA,NA,NA,NA,NA,9.66
2000-01-01,Acre,NA,8.97478137846662,NA,NA,NA,NA,NA,NA,19.56
2001-01-01,Acre,NA,8.9890728769696,NA,NA,NA,NA,NA,NA,21.07
2002-01-01,Acre,NA,9.61716243952617,NA,NA,NA,NA,NA,NA,25.73
2003-01-01,Acre,NA,9.36318192867275,NA,NA,NA,NA,NA,NA,24.48
2004-01-01,Acre,NA,9.27690927057502,NA,NA,NA,NA,NA,NA,18.56
2005-01-01,Acre,NA,9.23658428565929,NA,NA,NA,NA,NA,NA,18.51
2006-01-01,Acre,NA,9.14616185011725,NA,NA,NA,NA,NA,NA,23.01
2007-01-01,Acre,NA,9.99747068413001,NA,NA,NA,NA,NA,NA,19.48
2008-01-01,Acre,NA,10.9671948776514,NA,NA,NA,NA,NA,NA,19.56
2009-01-01,Acre,NA,11.6212341870351,NA,NA,NA,NA,NA,NA,22.14
2010-01-01,Acre,NA,11.3587212112548,NA,NA,NA,NA,NA,NA,22.49
2011-01-01,Acre,NA,11.0695273551648,NA,NA,NA,NA,NA,NA,21.97
1985-01-01,Amazonas,NA,7.3061921667,NA,NA,NA,NA,NA,NA,10.6
1986-01-01,Amazonas,NA,7.5465779722,NA,NA,NA,NA,NA,NA,8.84
1987-01-01,Amazonas,NA,7.6018588653,NA,NA,NA,NA,NA,NA,9.89
1988-01-01,Amazonas,NA,8.05495288,NA,NA,NA,NA,NA,NA,11.87
1989-01-01,Amazonas,NA,7.8280669131,NA,NA,NA,NA,NA,NA,16.22
1990-01-01,Amazonas,NA,7.61623794,NA,NA,NA,NA,NA,NA,18.02
1991-01-01,Amazonas,NA,7.4714279528,NA,NA,NA,0.743,NA,NA,19.16
1992-01-01,Amazonas,NA,15.356682793089,NA,NA,NA,NA,NA,NA,16.29
1993-01-01,Amazonas,NA,18.8326457810838,NA,NA,NA,NA,NA,NA,15.78
1994-01-01,Amazonas,NA,17.322678759683,NA,NA,NA,NA,NA,NA,17.05
1995-01-01,Amazonas,NA,14.9628852930402,NA,NA,NA,NA,NA,NA,18.32
1996-01-01,Amazonas,NA,15.2213464187985,NA,NA,NA,NA,NA,NA,18.83
1997-01-01,Amazonas,NA,13.8045151083688,NA,NA,NA,NA,NA,NA,19.02
1998-01-01,Amazonas,NA,13.4827870051329,NA,NA,NA,NA,NA,NA,21.18
1999-01-01,Amazonas,NA,12.8711119044624,NA,NA,NA,NA,NA,NA,20.42
2000-01-01,Amazonas,NA,14.3158494609415,NA,NA,NA,NA,NA,NA,20.9
2001-01-01,Amazonas,NA,12.9820326865632,NA,NA,NA,NA,NA,NA,16.72
2002-01-01,Amazonas,NA,14.1710147932569,NA,NA,NA,NA,NA,NA,17.32
2003-01-01,Amazonas,NA,14.2073375661339,NA,NA,NA,NA,NA,NA,18.41
2004-01-01,Amazonas,NA,15.3071901087503,NA,NA,NA,NA,NA,NA,16.97
2005-01-01,Amazonas,NA,15.1219152561575,NA,NA,NA,NA,NA,NA,18.53
2006-01-01,Amazonas,NA,16.2477394336892,NA,NA,NA,NA,NA,NA,21.11
2007-01-01,Amazonas,NA,16.2256876156778,NA,NA,NA,NA,NA,NA,21.1
2008-01-01,Amazonas,NA,16.7560347460908,NA,NA,NA,NA,NA,NA,24.84
2009-01-01,Amazonas,NA,16.1546434783046,NA,NA,NA,NA,NA,NA,26.99
2010-01-01,Amazonas,NA,16.8907655751705,NA,NA,NA,NA,NA,NA,31.06
2011-01-01,Amazonas,NA,18.4553524013987,NA,NA,NA,NA,NA,NA,36.51
1985-01-01,Roraima,NA,12.0752084795,NA,NA,NA,NA,NA,NA,8.45
1986-01-01,Roraima,NA,12.0767329237,NA,NA,NA,NA,NA,NA,8.39
1987-01-01,Roraima,NA,12.5274969312,NA,NA,NA,NA,NA,NA,4.18
1988-01-01,Roraima,NA,12.8710717649,NA,NA,NA,NA,NA,NA,38.88
1989-01-01,Roraima,NA,11.4361397902,NA,NA,NA,NA,NA,NA,58.81
1990-01-01,Roraima,NA,11.2896169247,NA,NA,NA,NA,NA,NA,62.26
1991-01-01,Roraima,NA,11.4515703254,NA,NA,NA,0.954,NA,NA,36.31
1992-01-01,Roraima,NA,7.82747246601643,NA,NA,NA,NA,NA,NA,42.61
1993-01-01,Roraima,NA,6.22629326765049,NA,NA,NA,NA,NA,NA,28.62
1994-01-01,Roraima,NA,6.33402561426759,NA,NA,NA,NA,NA,NA,30.98
1995-01-01,Roraima,NA,13.2051982320199,NA,NA,NA,NA,NA,NA,33.18
1996-01-01,Roraima,NA,13.9868461367298,NA,NA,NA,NA,NA,NA,43.3
1997-01-01,Roraima,NA,13.6321720582547,NA,NA,NA,NA,NA,NA,35.36
1998-01-01,Roraima,NA,13.3045783845675,NA,NA,NA,NA,NA,NA,51.4
1999-01-01,Roraima,NA,14.0188010686628,NA,NA,NA,NA,NA,NA,57.69
2000-01-01,Roraima,NA,14.682650929719,NA,NA,NA,NA,NA,NA,47.59
2001-01-01,Roraima,NA,12.5754268677981,NA,NA,NA,NA,NA,NA,32.02
2002-01-01,Roraima,NA,13.1007049135032,NA,NA,NA,NA,NA,NA,35.17
2003-01-01,Roraima,NA,12.0890481401675,NA,NA,NA,NA,NA,NA,29.67
2004-01-01,Roraima,NA,11.4221226713292,NA,NA,NA,NA,NA,NA,23.12
2005-01-01,Roraima,NA,11.7386078705134,NA,NA,NA,NA,NA,NA,24.28
2006-01-01,Roraima,NA,12.7001667048578,NA,NA,NA,NA,NA,NA,27.52
2007-01-01,Roraima,NA,12.3891298332639,NA,NA,NA,NA,NA,NA,27.93
2008-01-01,Roraima,NA,13.6479577341746,NA,NA,NA,NA,NA,NA,25.44
2009-01-01,Roraima,NA,14.5901761204233,NA,NA,NA,NA,NA,NA,28
2010-01-01,Roraima,NA,14.411661916432,NA,NA,NA,NA,NA,NA,26.86
2011-01-01,Roraima,NA,14.6530309090809,NA,NA,NA,NA,NA,NA,20.64
1985-01-01,Pará,NA,7.269115841,NA,NA,NA,NA,NA,NA,12.35
1986-01-01,Pará,NA,8.191269691,NA,NA,NA,NA,NA,NA,13.69
1987-01-01,Pará,NA,8.4277162454,NA,NA,NA,NA,NA,NA,12.39
1988-01-01,Pará,NA,8.5676328868,NA,NA,NA,NA,NA,NA,13
1989-01-01,Pará,NA,8.3004131715,NA,NA,NA,NA,NA,NA,14.27
1990-01-01,Pará,NA,8.4821575676,NA,NA,NA,NA,NA,NA,15.59
1991-01-01,Pará,NA,8.0911996334,NA,NA,NA,0.587,NA,NA,16.36
1992-01-01,Pará,NA,6.97390201595865,NA,NA,NA,NA,NA,NA,15.02
1993-01-01,Pará,NA,9.98852196058091,NA,NA,NA,NA,NA,NA,11.95
1994-01-01,Pará,NA,10.392183698952,NA,NA,NA,NA,NA,NA,13.43
1995-01-01,Pará,NA,6.95954135969396,NA,NA,NA,NA,NA,NA,12.85
1996-01-01,Pará,NA,7.05367021568779,NA,NA,NA,NA,NA,NA,12.7
1997-01-01,Pará,NA,6.84298208271129,NA,NA,NA,NA,NA,NA,13.34
1998-01-01,Pará,NA,6.73663794615734,NA,NA,NA,NA,NA,NA,13.42
1999-01-01,Pará,NA,6.68408699294281,NA,NA,NA,NA,NA,NA,10.91
2000-01-01,Pará,NA,7.16168433218608,NA,NA,NA,NA,NA,NA,13.42
2001-01-01,Pará,NA,7.34184310051148,NA,NA,NA,NA,NA,NA,15.23
2002-01-01,Pará,NA,7.79545106107852,NA,NA,NA,NA,NA,NA,18.47
2003-01-01,Pará,NA,7.66590315393216,NA,NA,NA,NA,NA,NA,21.37
2004-01-01,Pará,NA,8.40828737622413,NA,NA,NA,NA,NA,NA,22.69
2005-01-01,Pará,NA,8.36217135754516,NA,NA,NA,NA,NA,NA,27.63
2006-01-01,Pará,NA,8.71205956246932,NA,NA,NA,NA,NA,NA,29.15
2007-01-01,Pará,NA,9.01262883067916,NA,NA,NA,NA,NA,NA,30.27
2008-01-01,Pará,NA,9.687261413155,NA,NA,NA,NA,NA,NA,39.06
2009-01-01,Pará,NA,8.99733221970712,NA,NA,NA,NA,NA,NA,40.22
2010-01-01,Pará,NA,10.8249258183546,NA,NA,NA,NA,NA,NA,46.44
2011-01-01,Pará,NA,11.8526241000704,NA,NA,NA,NA,NA,NA,39.97
1985-01-01,Amapá,NA,10.5545270034,NA,NA,NA,NA,NA,NA,14.97
1986-01-01,Amapá,NA,10.754807754,NA,NA,NA,NA,NA,NA,12.62
1987-01-01,Amapá,NA,10.4231947321,NA,NA,NA,NA,NA,NA,10.07
1988-01-01,Amapá,NA,10.1495615011,NA,NA,NA,NA,NA,NA,7.74
1989-01-01,Amapá,NA,9.7183501032,NA,NA,NA,NA,NA,NA,14.53
1990-01-01,Amapá,NA,9.5215635588,NA,NA,NA,NA,NA,NA,16.54
1991-01-01,Amapá,NA,9.7164943169,NA,NA,NA,0.802,NA,NA,18.66
1992-01-01,Amapá,NA,12.3405532863698,NA,NA,NA,NA,NA,NA,23.88
1993-01-01,Amapá,NA,11.6819576421058,NA,NA,NA,NA,NA,NA,21.37
1994-01-01,Amapá,NA,13.1524301319763,NA,NA,NA,NA,NA,NA,39.36
1995-01-01,Amapá,NA,15.9243731348517,NA,NA,NA,NA,NA,NA,38.02
1996-01-01,Amapá,NA,13.9558115339243,NA,NA,NA,NA,NA,NA,41.37
1997-01-01,Amapá,NA,13.6464886806614,NA,NA,NA,NA,NA,NA,34.83
1998-01-01,Amapá,NA,12.4719759514263,NA,NA,NA,NA,NA,NA,38.02
1999-01-01,Amapá,NA,11.5373220423534,NA,NA,NA,NA,NA,NA,43.66
2000-01-01,Amapá,NA,11.5975128438349,NA,NA,NA,NA,NA,NA,34
2001-01-01,Amapá,NA,11.7186349757966,NA,NA,NA,NA,NA,NA,36.49
2002-01-01,Amapá,NA,11.6716681636443,NA,NA,NA,NA,NA,NA,35.04
2003-01-01,Amapá,NA,10.6263790174072,NA,NA,NA,NA,NA,NA,34.59
2004-01-01,Amapá,NA,10.7973097719507,NA,NA,NA,NA,NA,NA,31.1
2005-01-01,Amapá,NA,10.4180844951744,NA,NA,NA,NA,NA,NA,32.96
2006-01-01,Amapá,NA,11.5542850375434,NA,NA,NA,NA,NA,NA,32.81
2007-01-01,Amapá,NA,12.0016961023361,NA,NA,NA,NA,NA,NA,27.02
2008-01-01,Amapá,NA,13.1889314484467,NA,NA,NA,NA,NA,NA,34.25
2009-01-01,Amapá,NA,12.9612235037552,NA,NA,NA,NA,NA,NA,30.32
2010-01-01,Amapá,NA,12.0051749741688,NA,NA,NA,NA,NA,NA,38.83
2011-01-01,Amapá,NA,12.6940069989684,NA,NA,NA,NA,NA,NA,30.54
1989-01-01,Tocantins,NA,7.9065010698,NA,NA,NA,NA,NA,NA,7.11
1990-01-01,Tocantins,NA,7.4802792384,NA,NA,NA,NA,NA,NA,5.99
1991-01-01,Tocantins,NA,7.6122181897,NA,NA,NA,0.515,NA,NA,10
1992-01-01,Tocantins,NA,3.70666400568467,NA,NA,NA,NA,NA,NA,7.1
1993-01-01,Tocantins,NA,4.0205763026685,NA,NA,NA,NA,NA,NA,9.59
1994-01-01,Tocantins,NA,4.47483645523605,NA,NA,NA,NA,NA,NA,11
1995-01-01,Tocantins,NA,6.30073961715118,NA,NA,NA,NA,NA,NA,7.65
1996-01-01,Tocantins,NA,6.01080351923395,NA,NA,NA,NA,NA,NA,12.02
1997-01-01,Tocantins,NA,6.1697534631718,NA,NA,NA,NA,NA,NA,10.36
1998-01-01,Tocantins,NA,6.47613565770754,NA,NA,NA,NA,NA,NA,11.64
1999-01-01,Tocantins,NA,6.33488832500119,NA,NA,NA,NA,NA,NA,12.07
2000-01-01,Tocantins,NA,7.13265052094051,NA,NA,NA,NA,NA,NA,15.15
2001-01-01,Tocantins,NA,8.52606489051575,NA,NA,NA,NA,NA,NA,17.89
2002-01-01,Tocantins,NA,8.3772985525863,NA,NA,NA,NA,NA,NA,14.08
2003-01-01,Tocantins,NA,8.95014594310935,NA,NA,NA,NA,NA,NA,16.58
2004-01-01,Tocantins,NA,8.87503674391246,NA,NA,NA,NA,NA,NA,15.8
2005-01-01,Tocantins,NA,8.49062598150028,NA,NA,NA,NA,NA,NA,14.55
2006-01-01,Tocantins,NA,8.75127083971253,NA,NA,NA,NA,NA,NA,17.19
2007-01-01,Tocantins,NA,9.52224273896586,NA,NA,NA,NA,NA,NA,16.63
2008-01-01,Tocantins,NA,11.0094702999714,NA,NA,NA,NA,NA,NA,18.51
2009-01-01,Tocantins,NA,11.4878921253517,NA,NA,NA,NA,NA,NA,22.37
